UKPRN,UnitOfAssessment,MultipleSubmission,Identifier,OutputType,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsNonEnglishOutput,IsInterdisciplinary,ProposeDoubleWeighting,IsReserveOutput,DoubleWeightingStatement,EnglishAbstract,ResearchGroup,CitedByCount,CrossReferToUoa,CitationsApplicable,AdditionalInformation
10007774,21,Source,2456460,D,Neither Traditional nor Modern: Constitutionalism in the Ottoman Empire and its Successor States ,Source,Source,Journal of Modern European History,6,1,116,Source,Source,1611-8944 ,Source,Source,2008,http://chbeck.metapress.com/content/x51327m40r2jp803/?p=0ff3c195cb0e40fc90b1c54c972c236d&pi=6,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456461,D,Regionalism in Africa and the Middle East: Implications for EU Studies,Source,Source,Journal of European Integration ,32,6,617,Source,Source,1477-2280,10.1080/07036337.2010.518719,Source,2010,http://www.tandfonline.com/doi/full/10.1080/07036337.2010.518719,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456463,D,Between West and non-West: Latin American Contributions to International Thought,Source,Source,The International History Review ,34,4,679,Source,Source,1949-6540,10.1080/07075332.2012.707980,Source,2012,http://www.tandfonline.com/doi/full/10.1080/07075332.2012.707980,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456464,D,The Iraq War ten years on: assessing the fallout,Source,Source,International Affairs,89,2,325,Source,Source,1468-2346,10.1111/1468-2346.12020,Source,2013,http://onlinelibrary.wiley.com/doi/10.1111/1468-2346.12020/abstract,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456465,D,Is Political Philosophy too ahistorical?,Source,Source,Critical Review of International Social and Political Philosophy ,12,4,513,Source,Source,1743-8772 ,10.1080/13698230903471376,Source,2009,http://www.tandfonline.com/doi/full/10.1080/13698230903471376,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456466,B,Political Philosophy versus History? Contextualism and Real Politics in Contemporary Political Thought,Source,Cambridge University Press,Source,Source,Source,Source,Source,9780521146883,Source,Source,Source,2011,http://www.cambridge.org/gb/knowledge/isbn/item6451785/?site_locale=en_GB,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456467,A,Framing security Agendas: US Counter-Terrorist Policies and Southeast Asian Responses ,Source,East-West Center,Source,Source,Source,Source,Source,9789812308665,Source,Source,Source,2008,http://www.eastwestcenter.org/publications/framing-security-agendas-us-counterterrorist-policies-and-southeast-asian-responses,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456468,C,The Cold War and Human Rights,Source,Cambridge University Press,"The Cambridge History of the Cold War, Volume 3: Endings",Source,Source,Source,Source,9780521837217,Source,Source,Source,2010,http://www.cambridge.org/gb/knowledge/isbn/item2327260/?site_locale=en_GB,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456469,A,"China, the United States and Global Order",Source,Cambridge University Press,Source,Source,Source,Source,Source,9780521725194,Source,Source,Source,2011,http://www.cambridge.org/gb/knowledge/isbn/item5687734/?site_locale=en_GB,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Selected In Foreign Policy as 1 of 23 Essential Readings For 2011
10007774,21,Source,2456470,D,"Exceptionalism Again: The Bush Administration, the 'Global War on Terror' and Human Rights",Source,Source,Law and History Review,26,3,707,Source,Source,1939-9022 ,10.1017/S0738248000002625,Source,2008,http://journals.cambridge.org/action/displayAbstract?fromPage=online&aid=7788986&fulltextType=RA&fileId=S0738248000002625,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456471,D,Mary Wollstonecraft on Politics and Friendship,Source,Source,Political Studies,56,1,237,Source,Source,1467-9248,10.1111/j.1467-9248.2007.00670.x,Source,2008,http://onlinelibrary.wiley.com/doi/10.1111/j.1467-9248.2007.00670.x/abstract,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456472,D,Hannah Arendt: The risks of the public realm,Source,Source,Critical Review of International Social and Political Philosophy,12,2,203,Source,Source,1743-8772,10.1080/13698230902892093,Source,2009,http://www.tandfonline.com/doi/abs/10.1080/13698230902892093,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456473,B,Citizens Reactions to  European Integration Compared: Overlooking Europe,Source,Palgrave Macmillan,Source,Source,Source,Source,Source,9780230354340,Source,Source,Source,2013,http://www.palgrave.com/products/title.aspx?pid=531571,3,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456474,B,Ideas of Education: Philosophy and politics from Plato to Dewey,Source,Routledge,Source,Source,Source,Source,Source,9780415582520,Source,Source,Source,2013,http://www.routledge.com/books/details/9780415582520/,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456475,A,Making Markets in the Welfare State: The Politics of Varying Market Reforms,Source,Cambridge University Press,Source,Source,Source,Source,Source,9781107004627,Source,Source,Source,2011,http://www.cambridge.org/us/academic/subjects/politics-international-relations/comparative-politics/making-markets-welfare-state-politics-varying-market-reforms,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456476,D,"Preferences in Context: Micro Preferences, Macro Contexts, and the Demand for Social Policy",Source,Source,Comparative Political Studies ,45,12,1624,Source,Source,1552-3829 ,10.1177/0010414012463904,Source,2012,http://cps.sagepub.com/content/45/12/1624,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456477,B,Social Policy in the Smaller European Union States,Source,Berghahn,Source,Source,Source,Source,Source,9780857452634,Source,Source,Source,2012,http://www.berghahnbooks.com/title.php?rowtag=CohenSocial,3,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456478,D,The de facto preferential trade agreement in East Asia,Source,Source,Review of International Political Economy ,18,3,299,Source,Source,1466-4526 ,10.1080/09692290.2010.484303,Source,2011,http://www.tandfonline.com/doi/full/10.1080/09692290.2010.484303,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456479,D,An Unclear Attraction: A Critical Examination of Soft Power as an Analytical Category,Source,Source,Chinese Journal of International Politics,3,2,189,Source,Source,1750-8924 ,10.1093/cjip/poq005,Source,2010,http://cjip.oxfordjournals.org/content/3/2/189.full,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456480,D,Sympathetic States: Explaining the Russian and Chinese Responses September 11 ,Source,Source,Political Science Quarterly,127,3,369,Source,Source,1538-165X,10.1002/j.1538-165X.2012.tb00731.x,Source,2012,http://onlinelibrary.wiley.com/doi/10.1002/j.1538-165X.2012.tb00731.x/abstract,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456481,D,"The Personal Touch: Leaders' Impressions, Costly Signaling, and Assessments of Sincerity in International Affairs ",Source,Source,International Studies Quarterly,56,3,560,Source,Source,1468-2478,10.1111/j.1468-2478.2012.00731.x,Source,2012,http://onlinelibrary.wiley.com/doi/10.1111/j.1468-2478.2012.00731.x/abstract,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456482,D,We will not Swallow This Bitter Fruit: Theorizing a Diplomacy of Anger,Source,Source,Security Studies ,20,4,521,Source,Source,1556-1852,10.1080/09636412.2011.625771,Source,2011,http://www.tandfonline.com/doi/full/10.1080/09636412.2011.625771,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456483,C,"Les fetes du Second Empire: apotheose, renouveau et declin du mythe monarchique",Source,Presses Universitaires de Rennes,La Dignite de Roi: regards sur la royaute en France au premier XIXe siecle ,Source,Source,Source,Source,9782753509498,Source,Source,Source,2009,http://www.pur-editions.fr/detail.php?idOuv=2226,0,True,Source,False,False,Source,"Les fetes du Second Empire examines the civic festivals of the Second Empire (1852-1870) and discusses the extent to which they contributed to reviving the myth of the monarchy in 19th century France. It argues that napoleonic rituals were based on a political culture which was distinct both from republicanism and orthodox royalism, and that this distinctiveness explains both the success of the regimes civic festivals but also their limits.",Source,Source,Source,False,Source
10007774,21,Source,2456484,A,Le mythe gaullien,Source,Gallimard,Source,Source,Source,Source,Source,9782070128518,Source,Source,Source,2010,http://www.gallimard.fr/Catalogue/GALLIMARD/La-Suite-des-Temps/Le-mythe-gaullien,0,True,Source,True,False,"This book is an original manuscript on Charles de Gaulles place in modern French politics and collective memory, based on 4 years of research in five public archives in France, complemented by extensive research on secondary material and some interviews of former members of the French Resistance. Each of the books six chapters uses a combination of these materials to chronicle and account for de Gaulles iconic position in contemporary France. In June 2011 the book was awarded a Prix dHistoire of the French Senate for its novel contribution to the subject. ","Le mythe Gaullien explores how and why General de Gaulle has become an iconic figure in contempary France. Beginning with his rise to power during the French Resistance, the book examines successive stages in the creation of de Gaulles myth, notably during his Presidency, through his political writings, and through the institution of civic rituals. The book examines what this idealization tells us about French political culture, and in particular the changing character of political heroism. ",Source,Source,Source,False,In June 2011 the book was awarded a Prix dHistoire of the French Senate.
10007774,21,Source,2456485,D,Un grand evenement litteraire ,Source,Source,Les Temps Modernes,661,N/A,33,Source,Source,0040-3075,Source,Source,2010,http://www.gallimard.fr/Catalogue/GALLIMARD/Revue-Les-Temps-Modernes/Les-Temps-Modernes344,0,True,Source,False,True,Source,"Un grand evenement explores the image of Charles de Gaulle in the French press during the 1950s, through an evaluation of the critical response to the publication of his War Memoirs. De Gaulle used the Memoirs to rewrite the history of the Second World War, placing himself and his Free French movement at the centre of the events; he also used the text to prepare the ground for his return to power in 1958. The reception of the Memoirs in the French press shows that de Gaulle was largely successful in his objectives.",Source,Source,Source,False,Source
10007774,21,Source,2456486,D,"L'imaginaire republicain en France, de la Revolution francaise a Charles de Gaulle",Source,Source,Revue historique,659,3,637,Source,Source,2104-3825,10.3917/rhis.113.0637,Source,2011,http://www.cairn.info/resume.php?ID_ARTICLE=RHIS_113_0637,0,True,Source,False,False,Source,"Limaginaire republicain. This article uses the concept of the imaginary to examine how republican ideals of the good life have evolved between the late 18th and mid-20th centuries. It argues that the central component of the republican imaginary was the 1789 Revolution, which provided republicanism with its ideals, values, and memories; at the same time, this ensemble did not remain static but was subject to evolution and adaptation over time, culminating in the renewal of this imaginary by Charles de Gaulle in the 20th century.",Source,Source,Source,False,Source
10007774,21,Source,2456487,D,Intrahousehold Allocation of Education Expenditure: The Case of Sri Lanka,Source,Source,Economic Development and Cultural Change,58,2,231,Source,Source,1539-2988,10.1086/648187,Source,2010,http://www.jstor.org/stable/10.1086/648187,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456488,D,Welfare Grants and Their Impact on Child Health: The Case of Sri Lanka,Source,Source,World Development,36,10,1843,Source,Source,0305-750X,10.1016/j.worlddev.2008.02.003,Source,2008,http://www.sciencedirect.com/science/article/pii/S0305750X08001307,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456489,D,Impact of Parental Death in Middle Childhood and Adolescence on Child Outcomes,Source,Source,Journal of African Economies,22,3,463,Source,Source,1464-3723 ,10.1093/jae/ejt001,Source,2013,http://jae.oxfordjournals.org/content/22/3/463.abstract?sid=d666cd42-801e-4b1f-bcb0-a7007900f2b9,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456490,C,Conflict of Interest Regulation in its Institutional Context,Source,Cambridge University Press,Conflict of Interest and Public Life: Cross-National Perspectives,Source,Source,Source,Source,9780521881425,Source,Source,Source,2008,http://www.cambridge.org/gb/knowledge/isbn/item2327490/?site_locale=en_GB,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456491,D,Partisan self-interest and electoral reform: The new Italian electoral law of 2005,Source,Source,Electoral Studies,28,3,437,Source,Source,0261-3794 ,10.1016/j.electstud.2009.04.003,Source,2009,http://www.sciencedirect.com/science/article/pii/S0261379409000328,2,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456492,C,Another Divorce: The PDL in 2010,Source,Berghahn Books,Italian Politics: Much Ado about Nothing?,Source,Source,Source,Source,9780857454577,Source,Source,Source,2011,http://www.berghahnbooks.com/title.php?rowtag=GualminiMuch#toc,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456493,C,Integrity Issues in the United Kingdom: An Emerging Debate,Source,Ashgate,The Social Construction of Corruption in Europe ,Source,Source,Source,Source,9781409402978,Source,Source,Source,2012,http://www.ashgate.com/default.aspx?page=637&calcTitle=1&title_id=9541&edition_id=9834,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456495,D,Rating the Rankings: Assessing International Rankings of Public Service Performance,Source,Source,International Public Management Journal,11,3,298,Source,Source,1559-3169 ,10.1080/10967490802301286,Source,2008,http://www.tandfonline.com/doi/full/10.1080/10967490802301286,2,False,Source,False,False,Source,Source,Source,Source,Source,False,Winner of the June Pallot Award for best article in the International Public Management Journal (IPMJ) for 2008
10007774,21,Source,2456496,A,"The Blame Game: Spin, Bureaucracy, and Self-Preservation in Government",Source,Princeton University Press,Source,Source,Source,Source,Source,9780691129952,Source,Source,Source,2011,http://press.princeton.edu/titles/9353.html,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456497,D,Can We? Administrative Limits Revisited,Source,Source,Public Administration Review,70,4,527,Source,Source,1540-6210,10.1111/j.1540-6210.2010.02172.x,Source,2010,http://onlinelibrary.wiley.com/doi/10.1111/j.1540-6210.2010.02172.x/abstract,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Received The American Society for Public Administration (ASPA) 2011 William E. Mosher and the Frederick C. Mosher Award for best Public Administration Review (PAR) article 
10007774,21,Source,2456498,D,Into an Age of Multiple Austerities? Public Management and Public Service Bargains across OECD Countries,Source,Source,Governance,25,1,79,Source,Source,1468-0491,10.1111/j.1468-0491.2011.01557.x,Source,2012,http://onlinelibrary.wiley.com/doi/10.1111/j.1468-0491.2011.01557.x/abstract,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456499,D,Strengths and Weaknesses of Grassroot Jihadist Networks: The Madrid Bombings,Source,Source,Studies in Conflict & Terrorism ,31,1,17,Source,Source,1521-0731 ,10.1080/10576100701767148,Source,2008,http://www.tandfonline.com/doi/full/10.1080/10576100701767148,2,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456500,D,RECITS D'EMERGENCE : LA FIN DU TIERS MONDE ?,Source,Source,Critique internationale,56,Source,17,Source,Source,1290-7839,10.3917/crii.056.0017,Source,2012,Source,0,True,Source,False,False,Source,"This article examines a series of arguments from development economists, from historians and from IR specialists that challenge the continued relevance of the idea of the Third World or even of the Global South. It then suggests five reasons why these arguments are wrong. We can indeed understand much about contemporary emerging powers in terms of how they are seeking to best position themselves within the existing liberal and capitalist order. But the nature of that navigation has been shaped by their historical trajectory and by the developmental, societal and geopolitical context of that emergence.",Source,Source,Source,False,Source
10007774,21,Source,2456501,C,"Power Transitions, Emerging Powers and the Shifting Terrain of the Middle Ground",Source,Palgrave Macmillan,Ethical Reasoning in International Affairs ,Source,Source,Source,Source,9781137290953,Source,Source,Source,2013,http://www.palgrave.com/products/title.aspx?pid=648136,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456502,D,Global Public Power: the subject of principles of global political legitimacy,Source,Source,Critical Review of International Social and Political Philosophy,15,5,553,Source,Source,1743-8772,10.1080/13698230.2012.727305,Source,2012,http://www.tandfonline.com/doi/full/10.1080/13698230.2012.727305,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456503,C,Revisiting Kant and intervention,Source,Cambridge University Press,Just and Unjust Military Intervention: European Thinkers from Vitoria to Mill,Source,Source,Source,Source,9781107042025,Source,Source,Source,2013,http://www.cambridge.org/us/academic/subjects/politics-international-relations/international-relations-and-international-organisations/just-and-unjust-military-intervention-european-thinkers-vitoria-mill,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456504,D,Bricks and Mortar Clientelism: Sectarianism and the Logics of Welfare Allocation in Lebanon,Source,Source,World Politics,62,3,381,Source,Source,1086-3338 ,10.1017/S0043887110000080,Source,2010,http://journals.cambridge.org/action/displayAbstract?fromPage=online&aid=7808733&fulltextType=RA&fileId=S0043887110000080,1,False,Source,False,False,Source,Source,Source,Source,Source,False,"This paper received the George Award 2011, at the Qualitative and Multi-method Research section, American Political Science Association, 2011"
10007774,21,Source,2456505,D,Multiple Program Participation and Exits from Food Stamps among Elders,Source,Source,Social Service Review,84,3,437,Source,Source,1537-5404,10.1086/656400,Source,2010,http://www.jstor.org/stable/10.1086/656400?origin=JSTOR-pdf,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456506,D,The evolution of overconfidence,Source,Source,Nature,477,7364,317,Source,Source,1476-4687 ,10.1038/nature10384,Source,2011,http://www.nature.com/nature/journal/v477/n7364/full/nature10384.html,1,False,True,False,False,Source,Source,Source,Source,5,False,Source
10007774,21,Source,2456507,D,Monoamine oxidase A gene (MAOA) predicts behavioral aggression following provocation,Source,Source,Proceedings of the National Academy of Sciences of the USA,106,7,2118,Source,Source,1091-6490,10.1073/pnas.0808376106,Source,2009,http://www.pnas.org/content/106/7/2118.abstract,4,False,True,False,False,Source,Source,Source,Source,5,False,Source
10007774,21,Source,2456508,D,The Rubicon theory of war: How the path to conflict reaches the point of no return,Source,Source,International Security,36,1,7,Source,Source,1531-4804 ,10.1162/ISEC_a_00043,Source,2011,http://www.mitpressjournals.org/doi/abs/10.1162/ISEC_a_00043,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456509,D,Fortune favours the bold: an agent-based model reveals adaptive advantages of overconfidence in war ,Source,Source,PLoS ONE,6,6,e20851,Source,Source,1932-6203 ,10.1371/journal.pone.0020851,Source,2011,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0020851,2,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456510,D,The English School and British Historians,Source,Source,Millennium,37,2,381,Source,Source,1477-9021,10.1177/0305829808097646,Source,2008,http://mil.sagepub.com/content/37/2.toc,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456511,C,International Society as an Ideal Type,Source,Palgrave Macmillan,Theorising International Society: English School Methods  ,Source,Source,Source,Source,9780230547155,Source,Source,Source,2009,http://www.palgrave.com/products/title.aspx?pid=280282,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456512,D,"Social Status, Social Closure and the Idea of Europe as a Normative Power",Source,Source,European Journal of International Relations,n/a,Source,n/a,Source,Source,1460-3713 ,10.1177/1354066112437768,Source,2012,http://ejt.sagepub.com/content/early/2012/06/19/1354066112437768.abstract,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456513,D,The Treaty-Making Revolution of the Nineteenth Century,Source,Source,The International History Review ,34,3,475,Source,Source,1949-6540 ,10.1080/07075332.2012.675224,Source,2012,http://www.tandfonline.com/doi/full/10.1080/07075332.2012.675224,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456514,C,Neoconservatism and the domestic sources of American foreign policy: the role of ideas in Operation Iraqi Freedom,Source,Oxford University Press,"Foreign Policy: Theories, Actors, Cases (Second Edition)",Source,Source,Source,Source,9780199596232,Source,Source,Source,2012,http://ukcatalogue.oup.com/product/9780199596232.do,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456515,D,The American Tributary System,Source,Source,The Chinese Journal of International Politics,6,1,1,Source,Source,1750-8924 ,10.1093/cjip/pot002,Source,2013,http://cjip.oxfordjournals.org/content/6/1.toc,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456516,D,Primacy or World Order? The United States and China's Rise - A Review Essay,Source,Source,International Security,38,3,1,Source,Source,1531-4804 ,10.1162/ISEC_a_00147,Source,2013,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456517,U,FOREIGN POLICY ANALYSIS AND THE IR OF ASIA,Source,"Department of Politics and International Relations, University of Oxford  (ORA) ",Source,Source,Source,Source,Source,Source,Source,Source,Source,2013,http://ora.ox.ac.uk/objects/uuid:6a693d12-fbf5-44fd-ac48-67d91438f6db ,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456518,A,Still a House Divided: Race and Politics in Obamas America ,Source,Princeton University Press,Source,Source,Source,Source,Source,9780691142630,Source,Source,Source,2011,http://press.princeton.edu/titles/9548.html,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Choice magazine named the book as one of its 'Outstanding Academic Titles' for 2012
10007774,21,Source,2456519,A,"Sterilized by the State: Eugenics, Race and the Population Scare in Twentieth-Century North America ",Source,Cambridge University Press,Source,Source,Source,Source,Source,9781107659704,Source,Source,Source,2013,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456520,D,Ironies of State Building: A Comparative Perspective on the American State,Source,Source,World Politics,61,3,547,Source,Source,1086-3338 ,10.1017/S0043887109000185,Source,2009,http://journals.cambridge.org/action/displayAbstract?fromPage=online&aid=5579432&fulltextType=RV&fileId=S0043887109000185,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456521,D,Strange Bedfellows? Polarized Politics? The Quest for Racial Equity in Contemporary America,Source,Source,Political Research Quarterly,61,4,686,Source,Source,1938-274X ,10.1177/1065912908322410,Source,2008,http://prq.sagepub.com/content/61/4/686.abstract,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456522,D,When does valence matter? Heightened valence effects for governing parties during election campaigns,Source,Source,Party Politics,19,1,61,Source,Source,1460-3683,10.1177/1354068810395057,Source,2011,http://ppq.sagepub.com/content/19/1/61,6,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456523,D,The undecided voters and the economy: Campaign heterogeneity in the 2005 British general election,Source,Source,Electoral Studies,29,4,604,Source,Source,0261-3794 ,10.1016/j.electstud.2010.04.015,Source,2010,http://www.sciencedirect.com/science/article/pii/S0261379410000545,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456524,D,"Putting Typologies to Work: Concept Formation, Measurement, and Analytic Rigor",Source,Source,Political Research Quarterly,65,1,217,Source,Source,1938-274X,10.1177/1065912912437162,Source,2012,http://prq.sagepub.com/content/65/1/217,2,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456525,D,Socialist Turnips: The Young Friedrich Engels and the Feasibility of Communism,Source,Source,Political Theory,40,3,347,Source,Source,1552-7476,10.1177/0090591712439305,Source,2012,http://ptx.sagepub.com/content/40/3/347.abstract,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456526,C,A Cautious Embrace: Reflections on (Left) Liberalism and Utopia,Source,Oxford University Press,Liberalism as Ideology: Essays in Honour of Michael Freeden,Source,Source,Source,Source,9780199600670,Source,Source,Source,2012,http://ukcatalogue.oup.com/product/9780199600670.do,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456527,C,Marxism and Ideology: From Marx to Althusser,Source,Oxford University Press,The Oxford Handbook of Political Ideologies ,Source,Source,Source,Source,9780199585977,Source,Source,Source,2013,http://ukcatalogue.oup.com/product/9780199585977.do,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456528,D,All Tell the Same Tale: The Young Engels and Communal Settlements in America and England,Source,Source,Marx-Engels-Jahrbuch 2009 ,n/a,Source,7,Source,Source,0232-6132,Source,Source,2010,http://www.bbaw.de/bbaw/Forschung/Forschungsprojekte/mega/de/blanko.2005-08-31.8358591283,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456529,D,Colliding Statebuilding Projects and Regional Insecurity in Post-Soviet Space: Georgia versus Russia in South Ossetia ,Source,Source,Comparative Social Research,27,Source,103,Source,Source,0195-6310,10.1108/S0195-6310(2010)0000027008,Source,2010,http://www.emeraldinsight.com/books.htm?issn=0195-6310&volume=27&chapterid=1870313&show=abstract,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456530,C,Georgia and the Political Economy of Statebuilding,Source,Routledge,Political Economy of Statebuilding: Power after Peace ,Source,Source,Source,Source,9780415604789,Source,Source,Source,2013,http://www.routledge.com/books/details/9780415604789/,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456531,C,Regional Organizations and Global Security Governance,Source,Routledge,International Organization and Global Governance,Source,Source,Source,Source,9780415627436,Source,Source,Source,2013,http://www.routledge.com/books/details/9780415627603/,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456532,U,Identity and Alignment in Central Eurasia,Source,"Department of Politics and International Relations, University of Oxford (ORA)",Source,Source,Source,Source,Source,Source,Source,Source,Source,2013,http://ora.ox.ac.uk/objects/uuid:b15f82e1-154a-459c-832a-3c891c26cff3,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456533,D,Social information and political participation on the internet: an experiment,Source,Source,European Political Science Review,3,3,321,Source,Source,1755-7747 ,10.1017/S1755773911000129,Source,2011,http://journals.cambridge.org/action/displayAbstract?fromPage=online&aid=8377863&fulltextType=RA&fileId=S1755773911000129,3,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456534,B,Paradoxes of Modernization: Unintended Consequences of Public Policy Reform,Source,Oxford University Press,Source,Source,Source,Source,Source,9780199639618,Source,Source,Source,2010,http://ukcatalogue.oup.com/product/9780199573547.do,2,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456535,D,The Latent Support for the Extreme Right in British Politics,Source,Source,West European Politics,32,3,496,Source,Source,1743-9655 ,10.1080/01402380902779063,Source,2009,http://www.tandfonline.com/doi/full/10.1080/01402380902779063,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456536,C,Developments in E-government,Source,Hart Publishing,Administrative Justice in Context,Source,Source,Source,Source,9781841139289,Source,Source,Source,2010,http://www.hartpub.co.uk/books/details.asp?isbn=9781841139289,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456537,B,The Politics of Global Regulation ,Source,Princeton University Press,Source,Source,Source,Source,Source,9780691139616,Source,Source,Source,2009,http://press.princeton.edu/titles/8936.html,1,False,Source,False,False,Source,Source,Source,Source,Source,False,"Special Recognition for the 2010 Levine Prize, Research Committee on the Structure of Governance, International Political Science Association"
10007774,21,Source,2456538,A,The New Global Rulers: The Privatization of Regulation in the World Economy,Source,Princeton University Press,Source,Source,Source,Source,Source,9780691157979,Source,Source,Source,2011,http://press.princeton.edu/titles/9470.html,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Winner of the 2012 International Studies Associations Best Book Award
